idno,experiment_hash,epoch_seconds,fold,logits_threshold,wake_acc,sleep_acc,max_X,min_X,mean_X,median_X,std_X
S003,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,0,0.3621646,0.16335374470089495,0.9429370629370629,1.0,0.0,0.2941112865253092,0.28989143279553875,0.19491537533561673
S004,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,1,0.3617943,0.06810681068106811,0.9365646258503402,1.0,0.0,0.3230599399162914,0.32174997401978617,0.2152547164023966
S005,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,2,0.36188626,0.08503857765850385,0.92703125,1.0,0.0,0.312149327866998,0.31722258401791836,0.20885174107264443
S006,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,3,0.36194074,0.09342447916666667,0.9359977324263039,1.0,0.0,0.3019432966597162,0.292378393618954,0.2010449453560845
S007,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,4,0.36227703,0.1392859026422657,0.9374149659863945,1.0,0.0,0.2885988880246774,0.29341511399168985,0.18490235965571825
S009,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,5,0.3616852,0.04799716412619638,0.9747147147147147,1.0,0.0,0.29810887079389903,0.30410069298222564,0.19584943267197052
S010,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,6,0.3618097,0.08514664143803216,0.9643283659587725,1.0,0.0,0.3280218147195448,0.32822512480140775,0.19232151455298505
S011,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,7,0.36183232,0.11226425622140386,0.9201993931512787,1.0,0.0,0.3101569301010766,0.32482001667357285,0.16794058897470793
S012,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,8,0.36178958,0.050431832202344234,0.9500798722044729,1.0,0.0,0.30639921525220093,0.31182212525351155,0.1763214337363638
S013,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,9,0.36172754,0.04887646266956612,0.9720071206052514,1.0,0.0,0.2978569574420343,0.30390010050827565,0.17970179042537424
S014,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,10,0.36179975,0.11978478383990938,0.9377703826955075,1.0,0.0,0.24053245447827046,0.238089468153456,0.201239472477965
S015,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,11,0.3621186,0.10550635348479014,0.9581195825225544,1.0,0.0,0.3121938575593528,0.304005288481203,0.19597335631120777
S018,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,12,0.36197457,0.13523989105384454,0.9272108843537415,1.0,0.0,0.3123467846564154,0.3164594164808093,0.18813400689303575
S020,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,13,0.36204073,0.1381310418904404,0.953242147922999,1.0,0.0,0.23149589926968023,0.22848786518648612,0.1892064868704846
S021,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,14,0.36176807,0.098490294751977,0.9508566978193146,1.0,0.0,0.30190250483834286,0.3131039259880522,0.1873534744806923
S023,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,15,0.36223307,0.12106164383561643,0.9547123015873016,1.0,0.0,0.300068612243553,0.2975054611241512,0.18988268981674894
S024,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,16,0.36180258,0.05564924114671164,0.9523339907955293,1.0,0.0,0.339153346470714,0.33477451279770504,0.19972533342277202
S025,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,17,0.36212462,0.22196188691034052,0.951063829787234,1.0,0.0,0.25661430154557097,0.2562132456886405,0.19866396591498467
S027,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,18,0.36189094,0.07837717342844405,0.9419753086419753,1.0,0.0,0.32801949458233876,0.32617947260564895,0.1907205826435264
S028,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,19,0.3620641,0.15974186063374665,0.9628819824040814,1.0,0.0,0.3027624889669836,0.3013041578350124,0.19862561453807354
S029,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,20,0.36193293,0.09073442826154322,0.9564613526570048,1.0,0.0,0.31578888654820214,0.3114476706626995,0.19266596163262786
S031,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,21,0.36189723,0.12311038607939097,0.9704683889939089,1.0,0.0,0.29356662374668846,0.29851592772001817,0.17832631153878203
S032,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,22,0.36179984,0.07893027284538762,0.9361652739090065,1.0,0.0,0.30907863587878875,0.3227838380975828,0.18195290736749786
S033,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,23,0.3617798,0.10618785597065354,0.9646884272997033,1.0,0.0,0.3135207108683056,0.32871830808402397,0.19048029639235528
S034,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,24,0.36208594,0.18333775537277794,0.9533870967741935,1.0,0.0,0.200349997535055,0.14873546560523387,0.21619287751739344
S035,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,25,0.36227626,0.30302552789158527,0.9616692426584235,1.0,0.0,0.3033487316805468,0.30711907257865684,0.1972526403257112
S039,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,26,0.36200655,0.15412364721980346,0.9454943132108486,1.0,0.0,0.2842575307634696,0.28590249231055537,0.19051656876841122
S042,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,27,0.36178446,0.0891573794396417,0.9707207207207207,1.0,0.0,0.2760284456683183,0.2737889055010037,0.19473447592396534
S043,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,28,0.36178333,0.07431703064020592,0.9506646971935008,1.0,0.0,0.29469983817773626,0.2994598272091276,0.19205600672119266
S044,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,29,0.3616994,0.07309006724727153,0.9495183044315992,1.0,0.0,0.29604782559551346,0.3175775101039718,0.18790260521282212
S045,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,30,0.3621881,0.12685885729193844,0.944625850340136,1.0,0.0,0.2591336483143068,0.26168269863637106,0.1880444798414622
S046,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,31,0.3627384,0.39906374246505066,0.9422141119221411,1.0,0.0,0.21872803946177125,0.15853165655247048,0.21803473471115623
S048,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,32,0.3618384,0.08419380460683082,0.9518594769810329,1.0,0.0,0.2732086281010974,0.27235500473466756,0.1946978766069258
S049,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,33,0.36253655,0.20684695051783658,0.9526078759949728,1.0,0.0,0.28989715766442314,0.2712120241221907,0.2094953759232289
S050,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,34,0.36190844,0.07799472295514512,0.9202830188679245,1.0,0.0,0.28589920085243736,0.2887849353359273,0.22571516893266608
S051,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,35,0.36192816,0.13958076448828607,0.9531490015360983,1.0,0.0,0.28294515939289616,0.2804567151365936,0.19058618970470154
S053,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,36,0.36221194,0.18508954602249064,0.9437395659432387,1.0,0.0,0.2897625441434955,0.2962728748172663,0.19386612698137917
S054,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,37,0.3618914,0.10864987130489041,0.9594628078695674,1.0,0.0,0.3108607177142022,0.3047026265177787,0.20690533504608866
S056,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,38,0.361925,0.09623460744536978,0.9464848484848485,1.0,0.0,0.30287422400619196,0.31280974985979315,0.1901973807012209
S057,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,39,0.36187857,0.08750952018278751,0.9610852713178295,1.0,0.0,0.2977902488766972,0.30139349062740567,0.1817107360299611
S061,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,40,0.3617597,0.06478999106344951,0.9712975699220541,1.0,0.0,0.3076010137712263,0.31283672230855447,0.17370774068199984
S062,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,41,0.36207414,0.16165615353643806,0.9500904159132008,1.0,0.0,0.28756935345273676,0.28931475234500104,0.20243637141397003
S063,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,42,0.36181843,0.08139534883720931,0.9516449410304159,1.0,0.0,0.2853326281996226,0.28851572317728424,0.20361055619983942
S064,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,43,0.36170405,0.04302776239816499,0.960652355455126,1.0,0.0,0.31679278257780874,0.3171366238949854,0.17720747086313035
S066,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,44,0.36241412,0.2926682363248097,0.9621245421245421,1.0,0.0,0.3147904184443494,0.30559879921102184,0.20555047007155708
S068,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,45,0.36178815,0.06318496980541266,0.9534788540245566,1.0,0.0,0.25981989101448305,0.24515757736336535,0.2124499451931559
S069,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,46,0.3618701,0.08720255368543238,0.9505620316402997,1.0,0.0,0.3180514040444365,0.32059501087131315,0.1896639511570489
S070,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,47,0.3619765,0.10938150337134771,0.920760470767618,1.0,0.0,0.3015259709740024,0.30615310854055633,0.1947092844355349
S071,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,48,0.36203265,0.11924649013684023,0.9513477975016437,1.0,0.0,0.31886806891339586,0.3231447147098326,0.1910131191329967
S072,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,49,0.3618297,0.05363183193875734,0.9311864406779661,1.0,0.0,0.34435276263421544,0.34544822287181864,0.21137600446693142
S073,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,50,0.36202988,0.14850902981940362,0.949826130153999,1.0,0.0,0.304745583521635,0.3108372408082679,0.18100138545859526
S074,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,51,0.3620478,0.09872257706192725,0.9358156028368795,1.0,0.0,0.2881315345379292,0.28239934784776033,0.20604028437783817
S076,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,52,0.36190537,0.14646214745175656,0.9503046127067015,1.0,0.0,0.24691287262998302,0.24906457073578192,0.18294859001468852
S077,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,53,0.36205912,0.10544554455445544,0.955277525022748,1.0,0.0,0.32910048454471247,0.32176681740164303,0.19174147572746011
S078,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,54,0.3617046,0.053359515068727055,0.9483309143686502,1.0,0.0,0.3347473388555396,0.3459434166295969,0.18241744172742033
S079,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,55,0.36189327,0.07601702464614471,0.9508367254635911,1.0,0.0,0.30449231987954695,0.3033781755214574,0.1925509825709603
S080,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,56,0.3617849,0.10146335146335146,0.9550724637681159,1.0,0.0,0.3213546470813761,0.3235241697222275,0.19549276039614602
S082,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,57,0.36193258,0.1280918098225105,0.9588588588588589,1.0,0.0,0.290356404291766,0.29605424451751794,0.20053464167866838
S083,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,58,0.3617628,0.07292386999434211,0.9478260869565217,1.0,0.0,0.26247258375391347,0.26882349482906787,0.20364644339928098
S084,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,59,0.36178318,0.04056876606683805,0.9489891135303266,1.0,0.0,0.29419939869614053,0.30052217957743155,0.18550649857547286
S085,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,60,0.36166477,0.05151062239777944,0.9285592497868713,1.0,0.0,0.31514537949663574,0.33439042432294097,0.18619763144882903
S086,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,61,0.36197513,0.1400113830392715,0.9524763494713411,1.0,0.0,0.27724687915039026,0.2783409035662988,0.19415762264931188
S088,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,62,0.3618613,0.06421500521014241,0.9548555377207063,1.0,0.0,0.3457947367603469,0.348138510691397,0.18556141525779146
S089,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,63,0.36192265,0.09812914906457454,0.9307086614173228,1.0,0.0,0.3204935699217681,0.32762530335900975,0.19562852449328733
S090,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,64,0.36179355,0.053780871555258895,0.9434574976122254,1.0,0.0,0.31836041912708374,0.3246783657139992,0.19085742724851953
S091,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,65,0.36195713,0.09960552268244575,0.9578339991122947,1.0,0.0,0.2746420149618526,0.2632934611897836,0.19455056301017756
S092,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,66,0.36183935,0.12991872016513997,0.9338040222507489,1.0,0.0,0.27535651822448254,0.28961138949024845,0.18402745071977225
S093,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,67,0.36194775,0.08398898505114083,0.9368804664723032,1.0,0.0,0.2955851750524596,0.29376460347461086,0.20614758042086906
S095,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,68,0.36185896,0.05652985074626866,0.963963963963964,1.0,0.0,0.30888438453853084,0.30897158295144467,0.20834448740406702
S096,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,69,0.36200738,0.1900497119861122,0.9391629297458894,1.0,0.0,0.3087576632794303,0.3116904165606666,0.1983683761281261
S098,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,70,0.36179823,0.05579325688858463,0.9606501698204755,1.0,0.0,0.2876952401665229,0.28866757715861957,0.18579165355045535
S100,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,71,0.36193776,0.13100610565436688,0.9307221542227662,1.0,0.0,0.27757421762908524,0.27791411698150514,0.18952106966210283
S101,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,72,0.36187088,0.08437615016562384,0.9648882808937529,1.0,0.0,0.2993448122175393,0.2949456976943954,0.19942015805998514
S102,e96073a799a1618afad02120a9e0e5e50467ca13,1743186304,73,0.36176425,0.10198711550675982,0.9284552845528455,1.0,0.0,0.2932636465255527,0.30851861255624813,0.1898049605046829
S003,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,0,0.46086735,0.7156853509185115,0.9500699300699301,3.621510966537487,-1.5089166736932738,7.884976239317405e-16,-0.02164965421294343,0.9999992291278015
S004,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,1,0.3207779,0.2490999099909991,0.9501133786848073,3.1448303997710636,-1.5008252279697165,5.266733916031702e-16,-0.006085650439247318,0.9999992846525392
S005,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,2,0.46439654,0.7603991949010399,0.9500520833333334,3.293485320223448,-1.4945965319181778,1.6759775795974525e-15,0.0242911657074895,0.9999992312181109
S006,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,3,0.4141078,0.4546875,0.9499433106575964,3.472139860982534,-1.5018684743975776,6.04985389205939e-17,-0.04757590745185317,0.9999992339872037
S007,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,4,0.45018303,0.31369653499288014,0.9500850340136054,3.847438730121349,-1.5608164234843311,-1.1333392957791257e-15,0.02604737890702359,0.9999991395218889
S009,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,5,0.4021411,0.373697270471464,0.9499099099099099,3.5838272056314744,-1.5221316197565746,-6.404442550732871e-16,0.030593997382641826,0.9999991391986908
S010,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,6,0.45651352,0.5004002619896659,0.9499974038112051,3.4940325854348036,-1.7055894588084073,-2.4014558921535745e-16,0.0010571355834712195,0.9999991866519429
S011,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,7,0.40518832,0.460328088382993,0.9500216731686173,4.0,-1.8468235114612999,-6.697855737781759e-05,0.08731106870271324,0.9997277182078731
S012,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,8,0.41391754,0.35001542257865514,0.9500299520766773,3.9337257583805063,-1.7377294142240804,6.300880815705604e-16,0.030755790977503,0.9999991074051576
S013,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,9,0.4022195,0.4842083462773118,0.949799732977303,3.9072644554307554,-1.6575054256411537,-3.0538318035139784e-15,0.03362870052202464,0.9999991109338188
S014,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,10,0.36264968,0.39371342269208986,0.9501386577925679,3.773946056411847,-1.1952538503718846,-1.234842399968122e-15,-0.01213968741754283,0.9999991678787112
S015,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,11,0.49344718,0.7730073161340008,0.9499380859720502,3.509689371937692,-1.593041114713275,3.176320338391056e-15,-0.04178406107711838,0.9999992198205125
S018,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,12,0.45073944,0.6456107270060758,0.9500226757369614,3.6551214584171,-1.6602342715649498,-2.8693112598061673e-15,0.021860101133095847,0.9999991715433798
S020,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,13,0.37533376,0.3949516648764769,0.9500506585612969,4.0,-1.223508275585095,-3.704959923471319e-05,-0.01589814163292519,0.9998498602650654
S021,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,14,0.40317422,0.23744479819246175,0.9499221183800624,3.726095209037216,-1.611404545455343,7.202687161490707e-16,0.059787582636542096,0.9999991240440236
S023,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,15,0.47250336,0.5283390410958904,0.9500496031746032,3.686122357224998,-1.5802829243561831,-2.8518339041179956e-16,-0.013498592592708403,0.9999992005317679
S024,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,16,0.50261027,0.6025295109612142,0.9500986193293885,3.3087746805013594,-1.698097432462634,-3.7343143277479085e-16,-0.021924260204697118,0.9999992021669126
S025,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,17,0.41462386,0.578100593564511,0.9499727223131479,3.7419223012019907,-1.29169928848128,-1.1235923089530299e-15,-0.002018763420114872,0.9999992279217681
S027,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,18,0.4266595,0.27588051716451184,0.9497942386831276,3.5233741386308197,-1.719894245235331,4.1840621465985735e-16,-0.009647729055996826,0.9999992011273329
S028,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,19,0.46965393,0.5979261837430208,0.9500234265188193,3.510307455029715,-1.5242860650878358,1.225263464639028e-15,-0.007342104467206742,0.9999992318827515
S029,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,20,0.43049854,0.4423923148435079,0.95,3.5512788677794993,-1.639047331196638,-1.5670802095403836e-15,-0.022532326545937148,0.9999991883127598
S031,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,21,0.41235274,0.49766177270255574,0.9501365259399286,3.9614611778266715,-1.6462313675580733,5.335635029802379e-18,0.0277541749960838,0.9999991278619854
S032,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,22,0.3546493,0.2832394976180165,0.9499071494893222,3.797250663670954,-1.6986724049415038,6.211183329180973e-16,0.07532273703427037,0.9999991810021374
S033,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,23,0.39913,0.4762042668211217,0.95,3.6039355451849597,-1.6459468653149438,-9.404161772212318e-16,0.07978559830466178,0.9999991575770337
S034,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,24,0.37235022,0.7387901300079597,0.9500537634408602,3.6987777484236983,-0.9267180772776752,1.8401638921680643e-15,-0.23874280198691564,0.9999992525030716
S035,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,25,0.48939845,0.6810589347620548,0.9499227202472952,3.531768875275207,-1.5378678797040368,6.031368227389208e-16,0.019114258795859658,0.9999992354119263
S039,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,26,0.42281896,0.6140067172533897,0.9499125109361329,3.756848429932215,-1.4920345012980352,-1.5643913855883572e-15,0.008634210587026719,0.9999991659250679
S042,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,27,0.40609378,0.5572336214977607,0.9498648648648649,3.7177339266130662,-1.417459444409652,3.599663065775337e-16,-0.011500471821332396,0.9999991898743298
S043,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,28,0.4113934,0.40106285809183756,0.9500246184145741,3.672363951331182,-1.5344460710045558,1.762608126301803e-15,0.024784358594858176,0.9999991406456858
S044,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,29,0.36884382,0.26645353323779075,0.9499036608863198,3.746363904811264,-1.5755372711891193,-1.4855752334945833e-16,0.11457885330448171,0.9999990956556535
S045,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,30,0.4125582,0.3481607096269241,0.9499319727891157,3.9398431144665924,-1.3780433106656413,7.421154107592851e-16,0.013555560104685461,0.9999991866699637
S046,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,31,0.64260256,0.6847505450814416,0.95,3.5832428058544616,-1.0031790636644675,-6.122116035770099e-16,-0.2760860070411531,0.9999992755940048
S048,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,32,0.39443994,0.5722795869737887,0.9500197117701169,3.7329157354502076,-1.40324283739738,-2.640089017895917e-16,-0.004384344971471733,0.9999991680498839
S049,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,33,0.51872563,0.7043296892980437,0.9499895266024299,3.3895847481811656,-1.3837868623768053,-5.605357682490026e-16,-0.08919108598997638,0.9999992799751108
S050,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,34,0.4540171,0.6565699208443272,0.9500524109014675,3.16372319110907,-1.2666362131734537,1.794789987977619e-16,0.012784840907192153,0.9999993213700554
S051,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,35,0.42266384,0.5456637895602138,0.9500256016385049,3.76236204921258,-1.4846035050916446,1.4687700837944184e-16,-0.01305678129662558,0.9999991725066599
S053,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,36,0.45619446,0.5811745106205748,0.9499721758486366,3.663543039221119,-1.4946516026020211,-1.3877692622396232e-15,0.03358155279793992,0.9999992174263542
S054,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,37,0.46452197,0.6516652367210046,0.9499975221765201,3.3306959970689345,-1.5024285724975968,5.91436237260181e-17,-0.02976282186306614,0.9999992583856462
S056,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,38,0.4491222,0.4550501815075806,0.9501818181818181,3.665272301522325,-1.592419248180006,-4.134066826240583e-16,0.052237930322328485,0.9999991612883261
S057,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,39,0.40029138,0.3746382330540746,0.949922480620155,3.864433947506451,-1.6388133960752032,-2.1787876586263885e-16,0.019829530592869272,0.9999991253571509
S061,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,40,0.41301614,0.38239499553172474,0.9500687757909216,3.985995900251888,-1.7707945912565528,-7.684994957885441e-16,0.030140877124000064,0.9999990698595509
S062,76d77bb2ac662165c22094594130634a8a4f5828,1743186910,41,0.44825548,0.5085223459938263,0.9500904159132008,3.5192791597967905,-1.4205408449330583,-9.269720574610999e-16,0.008621956364239569,0.9999992371956504
